26653057,"AM010592"
32549230,"AM010593"
22194633,"AM010594"
32609497,"AM010595"
32605433,"AM010596"
21445857,"AM010597"
32602092,"AM010598"
32646179,"AM010599"
28568155,"AM010600"
32176098,"AM010601"
28376750,"AM010602"
16279647,"AM010603"
32781779,"AM010604"
31537443,"AM010605"
11575100,"AM010606"
32738713,"AM010607"
32811120,"AM010608"
22220099,"AM010609"
32785315,"AM010610"
21690556,"AM010611"
23229710,"AM010612"
32897674,"AM010613"
22496447,"AM010614"
32947315,"AM010615"
32847802,"AM010616"
17174149,"AM010617"
32989681,"AM010618"
19286637,"AM010619"
26141453,"AM010620"
32719844,"AM010621"
20564476,"AM010622"
31315302,"AM010623"
33012104,"AM010624"
33035479,"AM010625"
33061478,"AM010626"
18861174,"AM010627"
33086390,"AM010628"
33071367,"AM010629"
32909010,"AM010630"
27637128,"AM010631"
33082918,"AM010632"
33012421,"AM010633"
21112614,"AM010634"
33170240,"AM010635"
15570835,"AM010636"
33192442,"AM010637"
24795638,"AM010638"
31316235,"AM010639"
16904758,"AM010640"
33245803,"AM010641"
18064649,"AM010642"
33251947,"AM010643"
33056762,"AM010644"
32998476,"AM010645"
17482840,"AM010646"
33221047,"AM010647"
33284822,"AM010648"
11769532,"AM010649"
14317909,"AM010650"
11556750,"AM010651"
33328474,"AM010652"
33352840,"AM010653"
33394611,"AM010654"
33401704,"AM010655"
27883217,"AM010656"
23755891,"AM010657"
24434212,"AM010658"
25273085,"AM010659"
18290424,"AM010660"
33357636,"AM010661"
33367835,"AM010662"
33378183,"AM010663"
28533320,"AM010664"
21258147,"AM010665"
33607090,"AM010666"
13978471,"AM010667"
33613374,"AM010668"
29753336,"AM010669"
22445689,"AM010670"
33768553,"AM010671"
32478857,"AM010672"
33900489,"AM010673"
34056967,"AM010674"
28701154,"AM010675"
34177206,"AM010676"
12737343,"AM010677"
34231650,"AM010678"
34243754,"AM010679"
34274208,"AM010680"
14017494,"AM010681"
34486366,"AM010682"
29461442,"AM010683"
34455728,"AM010684"
34517866,"AM010685"
11365264,"AM010686"
26946850,"AM010687"
26383327,"AM010688"
33585330,"AM010689"
28484194,"AM010690"
34665842,"AM010691"
34886562,"AM010692"
35027171,"AM010693"
35041191,"AM010694"
14519370,"AM010695"
34906581,"AM010696"
35124717,"AM010697"
10608658,"AM010698"
35233147,"AM010699"
29302985,"AM010700"
35286879,"AM010701"
30458415,"AM010702"
31841003,"AM010703"
18538614,"AM010704"
34073575,"AM010705"
34462245,"AM010706"
35302733,"AM010707"
35425340,"AM010708"
35431547,"AM010709"
18042377,"AM010710"
35543750,"AM010711"
35574778,"AM010712"
35584340,"AM010713"
35363240,"AM010714"
15938943,"AM010715"
35613185,"AM010716"
35661014,"AM010717"
35674793,"AM010718"
16903995,"AM010719"
35320678,"AM010720"
